prot1,prot2,str_score,protpep_score,str_max_score,red_score,ort_score,phy_score,coexp_score,go_score,total_score,final_score,Match,Match2
E9PGG2,O43812,130.17,0.0,130.17,1.7812,0.0,1.5978,2.1077,0.0,780.828,780.828,True,True
O00716,O60264,2.6756,0.0,2.6756,2.4090000000000003,0.6153,2.013,5.6875,24.11,1094.73,1094.73,True,True
O43186,O14770,997.34,3.52956,997.34,1.7951,0.0,2.416,1.1757,5.86,29800.5,29800.5,True,True
O14786,O00560,4.7856,11.7156,11.7156,1.0145,0.0,2.416,5.6875,5.86,957.045,957.045,True,True
O14646,O60264,260.209,7.3468800000000005,260.209,2.3254,9.7902,2.416,45.2798,24.11,15624600.0,15624600.0,True,True
O00291,O00291,130.17,3.84,130.17,0.5125,114.524,2.416,0.0,0.0,18458.6,85382800.0,True,True
O14653,O43264,2.3512,3.52956,3.52956,0.5125,0.0,2.013,9.4687,69.61,2400.05,2400.05,True,True
O14936,O00472,23.3135,7.40526,23.3135,0.0,0.6153,2.416,1.5818,2.07,113.478,524908.0,True,True
O15169,O15031,15.3523,3.52956,15.3523,2.0764,0.0,2.416,3.9008,2.07,621.878,621.878,True,True
B7Z6K7,A8MT65,130.17,0.0,130.17,0.0,5.5574,2.013,0.4364,0.0,635.494,635.494,True,True
O14744,O75554,1.8315,4.17791,4.17791,2.4090000000000003,0.6153,1.5978,3.9008,24.11,930.585,930.585,True,True
A6NMT0,A6NJ46,253.71599999999998,0.0,253.71599999999998,2.3768,0.0,2.416,5.6875,0.0,8286.27,8286.27,True,True
A5X5Y0,O15205,18.4132,0.0,18.4132,21.3884,0.0,2.013,1.1757,0.0,932.069,932.069,True,True
A6NHL2,O14530,30.3442,0.0,30.3442,0.0,0.6153,2.013,1.1757,0.0,44.1879,42324.1,True,True
A8MVU1,O43639,260.209,84.9753,260.209,1.7092,0.0,2.416,1.5818,0.89,1512.7,1512.7,True,True
O14757,O60341,1.8531,6.73805,6.73805,4.2492,0.6153,2.416,18.4426,0.89,698.6139999999999,698.6139999999999,True,True
O00148,O75478,1.8315,0.0,1.8315,2.3254,9.7902,1.5978,9.4687,0.0,630.825,630.825,True,True
O15085,O15273,3.1848,13.2959,13.2959,1.7951,0.0,2.416,1.1757,69.61,4719.23,4719.23,True,True
O00257,O00459,5.0523,20.7326,20.7326,3.1239999999999997,0.0,2.416,3.9008,5.86,3576.95,3576.95,True,True
O14757,O00444,99.2027,6.05575,99.2027,2.4090000000000003,0.6153,2.416,38.174,5.86,79471.1,79471.1,True,True
O00626,O00175,444.564,0.0,444.564,0.5125,3.1392,2.416,2.1077,10.8,39334.7,39334.7,True,True
O00560,O75558,4.5731,2.59,4.5731,1.0145,0.0,2.416,9.4687,5.86,621.939,621.939,True,True
O00213,O15205,11.9953,3.51,11.9953,20.9141,0.0,1.5978,0.6915,69.61,19294.6,19294.6,True,True
O14757,O15360,0.0,4.98492,4.98492,1.7092,0.0,1.5978,18.4426,24.11,6053.31,6053.31,True,True
A6NIE9,E7EML9,113.094,4.96,113.094,2.4183,0.0,2.416,0.0,0.0,660.763,660.763,True,True
O15143,O43182,1.2265,9.966000000000001,9.966000000000001,0.0,0.0,2.416,1.1757,24.11,682.5139999999999,682.5139999999999,True,True
O15355,O00762,2.3512,0.0,2.3512,1.2535,7.4748,2.013,18.4426,5.86,4792.66,4590510.0,True,True
A6NNA5,A6NNA5,253.71599999999998,0.0,253.71599999999998,3.9363,0.6153,2.013,0.0,0.0,1236.99,1236.99,True,True
O15530,O00506,130.17,6.7087,130.17,3.8142,0.6153,1.5978,9.4687,2.07,9567.2,9567.2,True,True
O14964,O00291,19.5858,9.47493,19.5858,4.0064,0.0,2.416,5.6875,2.07,2231.95,2231.95,True,True
O15455,O00308,5.4987,13.5077,13.5077,0.0,0.6153,2.416,1.1757,69.61,1643.36,1643.36,True,True
O00257,O14543,3.8101,20.7326,20.7326,3.1239999999999997,0.0,2.416,2.7714,5.86,2541.32,2541.32,True,True
O15197,O14543,6.9915,15.8041,15.8041,3.1239999999999997,0.6153,2.416,1.5818,5.86,680.321,680.321,True,True
O43169,O43396,1.6809,0.0,1.6809,1.0145,0.0,2.416,18.4426,10.8,820.61,820.61,True,True
O14967,O00629,1.02,2.59,2.59,0.0,0.0,2.416,3.9008,0.0,24.409000000000002,23379.4,True,True
O43181,O00233,9.0988,3.52956,9.0988,1.7951,0.0,2.013,9.4687,10.8,3362.26,3362.26,True,True
O43318,O00220,4.5731,0.0,4.5731,2.4090000000000003,0.6153,2.013,2.1077,181.01,5205.82,5205.82,True,True
B4DX44,A8MQ14,130.17,0.0,130.17,0.0,5.5574,0.0,0.8888,0.0,642.964,642.964,True,True
B1AK53,A6NI47,1652.32,0.0,1652.32,1.5513,0.0,1.5978,1.1757,0.0,4815.15,4815.15,True,True
O15523,O43432,38.5167,7.40526,38.5167,0.0,5.2693,2.013,1.5818,0.0,646.245,646.245,True,True
O14921,O43566,119.281,0.0,119.281,1.1877,3.1392,2.416,1.1757,24.11,30457.0,30457.0,True,True
O15379,O75478,43.0172,0.0,43.0172,4.0064,9.7902,2.013,5.6875,0.0,19317.6,19317.6,True,True
O00571,O00459,4.5712,0.0,4.5712,4.2492,0.6153,2.416,1.5818,0.0,45.6744,43747.9,True,True
A8MVU1,O14492,119.281,15.8041,119.281,1.7951,0.0,2.416,1.5818,0.89,728.278,728.278,True,True
B1AK53,B1AK53,489.134,0.0,489.134,1.5513,0.6153,2.416,0.0,0.0,1128.0,1128.0,True,True
O00541,O60294,1.2704,14.2127,14.2127,0.0,0.0,2.013,3.9008,10.8,1205.31,1205.31,True,True
O00139,O75116,1.02,7.3468800000000005,7.3468800000000005,0.0,0.6153,2.416,9.4687,10.8,1116.87,1116.87,True,True
O00592,O15357,0.0,19.1399,19.1399,0.0,0.0,2.416,2.1077,10.8,1052.61,1052.61,True,True
O43187,O15205,4.5731,3.2995099999999997,4.5731,19.2898,0.6153,2.013,1.5818,24.11,4166.95,4166.95,True,True
O14640,O15525,4.5731,5.24327,5.24327,0.9127,0.0,2.416,9.4687,5.86,641.5269999999999,641.5269999999999,True,True
O00444,O75116,253.71599999999998,7.132289999999999,253.71599999999998,0.9127,0.6153,2.416,3.9008,181.01,243062.0,243062.0,True,True
O00443,O00445,997.34,9.33731,997.34,0.0,0.0,2.416,1.1757,0.89,2521.31,2521.31,True,True
O14672,O00560,0.9682,4.98492,4.98492,0.5125,0.0,2.416,18.4426,5.86,667.066,667.066,True,True
O00305,O43435,1.02,18.6302,18.6302,0.0,0.0,2.013,1.5818,105.17,6238.85,6238.85,True,True
O00116,O00116,1904.79,0.0,1904.79,0.7707,13.3811,0.0,0.0,0.0,19643.7,19643.7,True,True
O15229,O00764,1.5396,0.0,1.5396,0.0,0.0,2.013,2.7714,105.17,903.322,903.322,True,True
O00187,O14939,38.0863,3.52956,38.0863,1.2535,0.0,2.416,2.1077,10.8,2625.56,2625.56,True,True
A6NGH8,O60733,1652.32,0.0,1652.32,1.3730000000000002,0.6153,2.013,1.1757,0.0,3303.64,3303.64,True,True
O00505,O14974,4.5731,7.40526,7.40526,0.5125,0.6153,2.416,18.4426,10.8,1123.74,1123.74,True,True
O14709,O14771,1904.79,0.0,1904.79,0.0,0.6153,2.416,1.1757,0.89,2962.9,2962.9,True,True
O15067,O00762,10.255,0.0,10.255,15.8699,0.0,2.013,9.4687,0.0,3102.02,3102.02,True,True
O43318,O00187,9.0305,9.966000000000001,9.966000000000001,1.5513,0.6153,2.416,1.1757,24.11,651.47,651.47,True,True
O00571,O43432,38.5167,7.40526,38.5167,0.0,5.2693,2.013,5.6875,5.86,13616.5,13616.5,True,True
O15530,O43426,6.9797,8.950239999999999,8.950239999999999,1.7092,0.6153,2.013,18.4426,10.8,3774.02,3774.02,True,True
O14757,O43815,5.0295,6.59807,6.59807,1.2535,0.6153,2.416,9.4687,5.86,682.202,682.202,True,True
D6RJB6,O15205,87.8085,0.0,87.8085,21.3884,0.0,2.013,0.4364,0.0,1649.85,1649.85,True,True
O14561,O75380,4.5731,0.0,4.5731,0.5125,3.1392,2.013,38.174,69.61,39355.6,39355.6,True,True
O43316,O15266,130.17,0.0,130.17,0.0,0.6153,2.013,2.1077,2.07,703.43,703.43,True,True
O00555,O14492,3.1219,24.6378,24.6378,2.3254,0.0,2.416,3.9008,5.86,3164.08,3164.08,True,True
O14981,O14980,2.4771,0.0,2.4771,4.2492,0.0,2.013,45.2798,0.0,959.398,959.398,True,True
O43315,O15229,0.0,0.0,0.81,0.0,0.0,2.013,9.4687,69.61,1074.71,1074.71,True,True
O14757,O75529,25.2364,3.51,25.2364,2.0764,0.6153,2.416,9.4687,0.0,737.586,737.586,True,True
O14578,O60216,8.8185,6.0991,8.8185,4.2492,0.6153,2.416,3.9008,5.86,1273.32,1273.32,True,True
O15033,O14964,1.8531,62.6434,62.6434,3.5815,0.6153,2.416,5.6875,0.4,758.762,758.762,True,True
O00459,O14795,18.4132,34.1624,34.1624,2.3254,0.0,2.416,2.7714,2.07,1101.06,1101.06,True,True
A6NG73,A6NG73,260.209,0.0,260.209,0.0,9.7902,0.0,0.0,0.0,2547.5,2547.5,True,True
O15554,A8MYU2,45.9762,0.0,45.9762,0.0,0.0,2.013,0.6915,10.8,691.183,691.183,True,True
O00213,O15520,2.2022,2.84462,2.84462,0.0,0.0,2.416,1.5818,69.61,756.7360000000001,756.7360000000001,True,True
O00213,O60890,20.4939,9.400089999999999,20.4939,0.7707,0.0,2.416,2.1077,10.8,868.6389999999999,868.6389999999999,True,True
O14561,O00483,0.0,0.0,0.0,0.5125,0.0,0.0,38.174,69.61,1361.86,1361.86,True,True
O00291,O00459,19.5858,14.0438,19.5858,3.1239999999999997,0.0,2.416,2.7714,2.07,848.045,848.045,True,True
A5PKW4,O14827,11.9953,0.0,11.9953,0.0,0.0,2.416,2.1077,10.8,659.691,659.691,True,True
O15357,O43581,43.0172,23.2116,43.0172,2.4090000000000003,0.0,2.416,2.1077,5.86,3092.3,3092.3,True,True
O14965,O75116,299.41900000000004,7.132289999999999,299.41900000000004,3.1239999999999997,0.6153,2.416,1.5818,10.8,23754.7,23754.7,True,True
O14787,O15498,25.2364,0.0,25.2364,0.0,0.0,2.013,18.4426,0.0,936.9,936.9,True,True
A6NNS2,O00757,20.4939,2.59,20.4939,0.0,0.0,2.013,45.2798,0.0,1867.98,1867.98,True,True
A6NGH8,O00522,299.41900000000004,2.59,299.41900000000004,1.3730000000000002,0.0,2.013,1.1757,0.0,972.951,972.951,True,True
O14920,O60934,4.5731,6.4477199999999995,6.4477199999999995,2.3254,0.0,2.416,3.9008,5.86,828.041,828.041,True,True
O15230,O15357,4.5731,20.6892,20.6892,0.5125,0.0,2.416,5.6875,5.86,853.795,853.795,True,True
A5X5Y0,O75311,1904.79,2.59,1904.79,1.1877,0.0,2.416,1.5818,2.07,17896.7,17896.7,True,True
O15116,O43395,1.8315,0.0,1.8315,1.2535,3.1392,2.013,5.6875,24.11,1989.36,1905450.0,True,True
O15084,O00560,3.1219,2.59,3.1219,0.0,0.0,2.416,5.6875,0.0,42.898,41088.6,True,True
O14908,O14745,66.1952,11.7156,66.1952,2.4090000000000003,0.0,2.013,9.4687,0.89,2705.13,2705.13,True,True
O15013,O15357,1.6503,30.4501,30.4501,2.3254,0.0,2.416,2.1077,2.07,746.3839999999999,746.3839999999999,True,True
O00499,O43294,2.2022,42.1689,42.1689,1.2535,0.6153,2.013,5.6875,2.07,770.795,770.795,True,True
O43293,O14976,113.094,6.73805,113.094,1.2535,0.6153,2.416,5.6875,2.07,2481.07,2481.07,True,True
O14757,O00567,1.8315,5.22,5.22,2.4090000000000003,0.6153,2.013,45.2798,0.0,705.2489999999999,705.2489999999999,True,True
O15075,O00506,119.281,6.4477199999999995,119.281,4.2492,0.6153,2.416,2.1077,2.07,3287.31,3287.31,True,True
O43182,O15357,3.1818,30.3574,30.3574,2.3254,0.0,2.416,1.1757,10.8,2165.61,2165.61,True,True
O14732,O14732,826.188,0.0,826.188,0.7707,5.052,0.0,0.0,0.0,3216.83,14879900.0,True,True
A6NMX2,O43639,4.4478,16.8771,16.8771,1.2535,0.0,2.416,1.5818,10.8,873.1610000000001,873.1610000000001,True,True
O15232,O15232,169.09799999999998,0.0,169.09799999999998,1.3730000000000002,0.6153,2.416,0.0,0.0,345.13699999999994,621954.0,True,True
O14594,O15020,25.2364,3.86531,25.2364,0.0,0.0,2.416,3.9008,5.86,1393.72,1393.72,True,True
O43281,O43639,260.209,84.9753,260.209,3.7695,0.6153,2.416,2.7714,0.4,1616.4,1616.4,True,True
O00499,O14654,3.1848,21.035,21.035,2.3254,0.0,2.013,1.1757,0.31,35.8874,166002.0,True,True
O14627,A6NJ46,444.564,0.0,444.564,2.9666,0.0,1.1933,5.6875,0.0,8950.84,8950.84,True,True
O14965,O00762,2.5395,7.35495,7.35495,2.4090000000000003,0.6153,1.5978,38.174,69.61,46287.7,46287.7,True,True
O00629,O60749,5.3229999999999995,5.89945,5.89945,1.2535,0.0,2.416,18.4426,5.86,1930.87,1930.87,True,True
O15379,O75116,1.02,6.4477199999999995,6.4477199999999995,4.0064,0.6153,2.013,2.1077,10.8,728.323,728.323,True,True
O00571,O00148,113.094,0.0,113.094,4.2492,0.6153,2.013,9.4687,0.17,958.1110000000001,958.1110000000001,True,True
O43143,O15372,2.0531,3.66,3.66,2.4090000000000003,0.0,2.013,45.2798,0.0,803.6489999999999,803.6489999999999,True,True
O14786,O75051,33.1143,0.0,33.1143,0.5125,30.1977,2.416,3.9008,5.86,28302.9,11217300.0,True,True
O15519,O00635,1.6435,0.0,1.6435,1.0145,0.0,2.416,9.4687,24.11,919.615,919.615,True,True
O14965,A6NKF1,1.5955,4.35487,4.35487,0.0,0.0,2.416,0.0,69.61,732.3919999999999,732.3919999999999,True,True
B1AK53,O60663,84.9724,0.0,84.9724,0.7707,0.0,2.416,9.4687,0.0,1498.13,1498.13,True,True
O15020,O43581,6.0007,2.60197,6.0007,0.0,0.0,2.416,5.6875,10.8,890.5210000000001,890.5210000000001,True,True
O00267,O00308,6.0007,7.40526,7.40526,0.0,0.0,2.416,9.4687,24.11,4084.37,4084.37,True,True
O00429,O75223,2.2022,0.0,2.2022,0.0,0.0,2.013,3.9008,69.61,1203.72,1203.72,True,True
A6NM28,O14771,99.2027,0.0,99.2027,0.0,5.2693,2.416,2.1077,0.0,2661.84,2661.84,True,True
A6NDH6,O60412,997.34,0.0,997.34,1.1877,0.6153,2.416,2.1077,5.86,21749.1,21749.1,True,True
O14896,O15357,3.1848,20.7326,20.7326,2.0764,0.0,2.416,1.5818,5.86,964.075,964.075,True,True
O00548,O14543,2.4771,16.7401,16.7401,2.3254,0.0,2.416,2.7714,5.86,1527.39,1527.39,True,True
O43281,A6NKC9,169.09799999999998,34.1624,169.09799999999998,1.7951,0.0,2.416,1.5818,0.0,1160.05,1160.05,True,True
O14920,O15273,4.5731,4.39006,4.5731,3.1239999999999997,0.0,2.416,1.1757,105.17,4267.83,4267.83,True,True
O00213,O43497,1.8315,22.5446,22.5446,1.2535,0.0,2.416,2.1077,5.86,843.2769999999999,843.2769999999999,True,True
O14842,O43581,4.5731,0.0,4.5731,0.0,0.0,2.013,3.9008,69.61,2499.65,2499.65,True,True
O15151,A8MQ27,240.91,3.51,240.91,0.0,0.0,2.416,1.1757,0.0,684.303,684.303,True,True
O00571,O14980,1.7387,3.52956,3.52956,0.0,9.2808,1.5978,18.4426,5.86,5656.5,26164900.0,True,True
O15315,O43542,130.17,0.0,130.17,0.5125,0.6153,2.013,2.7714,10.8,2473.2,2473.2,True,True
A6NJZ3,A6NL08,1652.32,0.0,1652.32,1.1877,5.2693,0.0,2.1077,5.86,127721.0,127721.0,True,True
O14757,O43781,99.2027,14.5168,99.2027,2.4090000000000003,3.1392,2.013,2.1077,2.07,6588.74,6588.74,True,True
O00468,O15020,5.4987,6.98487,6.98487,0.0,0.0,2.416,5.6875,10.8,1036.57,1036.57,True,True
O14672,O00548,0.0,3.86531,3.86531,0.7707,0.0,2.416,1.1757,24.11,204.014,367643.0,True,True
A6NK53,B4DX44,130.17,0.0,130.17,0.0,5.5574,0.0,1.1757,0.0,850.51,850.51,True,True
O15169,O75150,6.0007,3.52956,6.0007,0.0,0.0,2.416,9.4687,5.86,804.427,804.427,True,True
O15524,O00762,11.9953,14.0845,14.0845,3.1239999999999997,0.0,0.0,2.1077,10.8,1001.58,1001.58,True,True
O00571,O14543,1.8315,34.1624,34.1624,4.0064,0.0,2.013,2.7714,2.07,1580.58,1580.58,True,True
A6NIR3,O00506,99.2027,5.22,99.2027,4.2492,0.0,2.416,1.1757,0.0,1197.36,1197.36,True,True
O15118,O15357,1.7387,20.6262,20.6262,0.0,0.0,2.013,1.5818,10.8,709.314,709.314,True,True
O43364,O15357,3.8101,20.6262,20.6262,2.3254,0.0,2.416,0.6915,10.8,865.426,865.426,True,True
A6NDR6,A8K0S8,997.34,0.0,997.34,2.9666,0.6153,0.0,0.0,0.0,1820.49,1820.49,True,True
O15523,O00571,130.17,0.0,130.17,0.0,111.588,2.416,1.1757,0.0,41259.3,41259.3,True,True
O15379,O14512,1.2704,23.2116,23.2116,4.0064,0.0,2.013,2.1077,10.8,4261.24,4261.24,True,True
O43390,O43791,2.2022,15.9043,15.9043,4.0064,0.0,2.416,18.4426,5.86,16637.4,16637.4,True,True
O14920,O14974,99.2027,0.0,99.2027,2.3254,0.6153,2.416,5.6875,0.0,1950.41,1950.41,True,True
O00445,O00445,130.17,0.0,130.17,0.0,5.0289,1.5978,0.0,0.0,1045.94,4838140.0,True,True
O15151,O00623,444.564,4.98492,444.564,0.0,0.0,2.416,2.1077,0.4,905.523,905.523,True,True
O14965,O00487,2.6756,6.257000000000001,6.257000000000001,2.0764,0.6153,1.1933,45.2798,2.07,894.105,894.105,True,True
O14788,O14788,997.34,0.0,997.34,0.0,95.43700000000001,0.0,0.0,0.0,95183.2,171525000.0,True,True
A6NKC4,A6NKC4,260.209,3.84,260.209,1.7812,0.6153,2.416,0.0,0.0,688.9989999999999,688.9989999999999,True,True
O43424,O15303,484.564,2.59,484.564,0.0,0.0,2.416,2.7714,105.17,341224.0,341224.0,True,True
O43290,O43791,0.0,30.6995,30.6995,2.3254,0.0,2.013,5.6875,5.86,4789.52,4789.52,True,True
O15118,O00482,2.0697,7.415660000000001,7.415660000000001,0.0,0.0,2.416,1.1757,105.17,2215.31,2215.31,True,True
O00555,O00634,1.8315,0.0,1.8315,2.3254,0.0,2.416,9.4687,10.8,1052.24,1052.24,True,True
O00273,O00273,15.3523,4.98492,15.3523,1.7092,0.0,2.416,0.0,0.0,63.3962,6500.39,True,True
O15131,O00628,1.8315,6.7087,6.7087,1.1877,0.6153,2.013,5.6875,10.8,606.207,606.207,True,True
O43364,O60902,130.17,10.1814,130.17,0.0,0.0,0.0,1.5818,5.86,1206.59,1206.59,True,True
E5RJM6,A6NI47,1652.32,0.0,1652.32,1.5513,0.0,1.5978,1.1757,0.0,4815.15,4815.15,True,True
A8K979,O15067,4.5731,5.43,5.43,15.8699,0.0,2.013,3.9008,0.0,676.6610000000001,676.6610000000001,True,True
O15169,O15350,4.4478,3.86531,4.4478,2.3254,0.6153,2.416,2.1077,24.11,781.327,781.327,True,True
O00238,O15198,2.0531,6.0991,6.0991,2.3254,9.7902,2.416,3.9008,24.11,31550.2,31550.2,True,True
O00499,O14640,5.4987,9.73115,9.73115,0.5125,0.0,2.416,5.6875,10.8,740.117,740.117,True,True
A6NHY2,O00522,299.41900000000004,0.0,299.41900000000004,1.1877,0.0,2.416,1.1757,0.0,1010.14,1010.14,True,True
O14730,O14980,1.7387,0.0,1.7387,4.0064,0.0,1.5978,18.4426,0.0,205.269,196611.0,True,True
O15085,O43166,45.9762,5.24327,45.9762,0.0,0.0,2.416,2.7714,5.86,1803.96,1803.96,True,True
O00571,O43143,11.9953,3.52956,11.9953,3.8142,3.1392,1.5978,45.2798,0.17,1766.48,1766.48,True,True
O15360,O15111,0.0,8.950239999999999,8.950239999999999,1.7092,0.0,2.416,1.5818,2.07,121.01700000000001,115912.0,True,True
O14757,O00409,2.6756,9.80166,9.80166,2.4090000000000003,0.6153,2.416,1.1757,24.11,994.9789999999999,994.9789999999999,True,True
O14770,O60264,18.4132,0.0,18.4132,2.4090000000000003,0.6153,2.013,2.7714,5.86,892.2639999999999,892.2639999999999,True,True
O15379,O00560,1.1641,25.2717,25.2717,4.2492,0.0,2.013,2.7714,2.07,1240.09,1240.09,True,True
O14764,O60939,30.3442,0.0,30.3442,0.5125,0.0,2.416,18.4426,5.86,4060.56,4060.56,True,True
O14764,O00445,3.2502,2.59,3.2502,0.0,0.0,2.416,18.4426,5.86,848.6460000000001,848.6460000000001,True,True
O15372,O00487,253.71599999999998,0.0,253.71599999999998,1.0145,0.0,1.5978,45.2798,2.07,38547.6,38547.6,True,True
O43390,O43426,66.1952,5.43,66.1952,4.0064,0.0,2.416,3.9008,0.0,2499.38,2499.38,True,True
O00167,O43711,1.2142,0.0,1.2142,0.0,3.1392,2.013,1.5818,69.61,844.8430000000001,844.8430000000001,True,True
O15357,O14795,4.803999999999999,34.1624,34.1624,2.3254,0.0,2.416,2.7714,2.07,1101.06,1101.06,True,True
A4D2G3,A6NIJ9,260.209,0.0,260.209,1.1877,5.2693,2.416,2.1077,5.86,48594.2,48594.2,True,True
O14647,O75367,17.0818,2.59,17.0818,0.7707,5.2693,2.416,2.7714,10.8,5016.4,5016.4,True,True
O00257,O75381,2.0611,11.4911,11.4911,2.4090000000000003,0.0,2.013,2.7714,5.86,904.98,904.98,True,True
A6NI72,O00308,2.5395,16.8771,16.8771,0.0,0.0,2.416,1.1757,24.11,1155.82,1155.82,True,True
O14757,O15347,2.7953,5.4591199999999995,5.4591199999999995,2.4090000000000003,0.6153,2.013,45.2798,10.8,7965.6,7965.6,True,True
O14981,O15042,4.5731,7.37,7.37,0.0,0.0,2.416,45.2798,0.0,806.248,806.248,True,True
O14757,O15287,1.2142,4.1527,4.1527,2.0764,0.0,1.5978,45.2798,24.11,15040.6,15040.6,True,True
O14672,O43815,0.0,2.43528,2.43528,0.0,0.0,2.416,45.2798,5.86,1561.16,1561.16,True,True
A8MQ14,A6NJL1,99.2027,0.0,99.2027,0.0,5.052,2.416,1.1757,0.0,1423.57,1423.57,True,True
O14641,O14745,45.9762,11.7156,45.9762,1.2535,0.0,2.416,3.9008,10.8,5865.86,5865.86,True,True
O00499,O15020,119.281,7.40526,119.281,0.5125,0.6153,2.416,3.9008,69.61,24675.9,24675.9,True,True
O14737,O00422,3.1848,0.0,3.1848,2.0764,0.0,2.416,45.2798,0.0,723.427,723.427,True,True
O15259,O15034,260.209,20.2096,260.209,0.9127,0.0,2.013,1.5818,0.0,756.215,756.215,True,True
A6NCS4,O15273,1.8315,3.84,3.84,0.0,0.0,2.416,3.9008,24.11,872.5269999999999,872.5269999999999,True,True
O15066,O15066,240.91,0.0,240.91,1.5513,5.5574,2.416,0.0,0.0,5017.87,5017.87,True,True
O14656,O75063,0.0,0.0,0.0,0.0,0.0,2.416,5.6875,0.0,13.741,13161.4,True,True
O15105,O14788,1.6435,0.0,1.6435,2.3254,0.0,2.416,1.5818,181.01,2643.74,2643.74,True,True
O15264,O00506,30.3442,6.024830000000001,30.3442,4.2492,0.6153,2.416,2.1077,2.07,836.2689999999999,836.2689999999999,True,True
O14640,O43182,2.6756,25.3246,25.3246,0.0,0.0,2.416,1.1757,10.8,776.8910000000001,776.8910000000001,True,True
C9JTQ0,B1AK53,1652.32,0.0,1652.32,1.5513,0.6153,1.5978,0.4364,0.0,1099.73,1099.73,True,True
O15054,O75151,119.281,0.0,119.281,0.0,0.0,2.416,5.6875,0.0,1639.04,1639.04,True,True
O00541,O43264,0.0,17.9525,17.9525,0.5125,0.0,2.416,9.4687,5.86,1233.4,1233.4,True,True
O15084,C9JTQ0,1652.32,5.43,1652.32,0.9127,0.6153,1.5978,0.4364,0.0,647.019,647.019,True,True
A8K0S8,O00506,99.2027,3.84,99.2027,3.8142,0.0,2.416,2.1077,0.0,1926.78,1926.78,True,True
O00170,O15357,1.8315,14.0753,14.0753,0.0,0.0,2.416,5.6875,5.86,1133.38,1133.38,True,True
O00567,O75400,2.6756,4.18666,4.18666,2.0764,0.0,2.013,18.4426,2.07,668.059,668.059,True,True
O15553,A6NLU0,517.6759999999999,2.60197,517.6759999999999,0.5125,0.0,2.416,1.1757,0.0,753.6080000000001,753.6080000000001,True,True
O15347,O75446,99.2027,0.0,99.2027,0.9127,0.0,2.013,5.6875,0.0,1036.61,1036.61,True,True
O14964,A5D8V6,0.0,0.0,0.0,0.9127,0.0,2.416,18.4426,2.07,84.1817,389394.0,True,True
O00746,O00746,1904.79,0.0,1904.79,0.9127,5.5574,0.0,0.0,0.0,9661.54,44690800.0,True,True
O14775,O14530,151.406,0.0,151.406,0.5125,9.7902,2.013,2.7714,0.0,4238.11,4238.11,True,True
O15372,O43432,1.2142,0.0,1.2142,0.0,5.052,2.013,2.1077,69.61,1811.66,8380090.0,True,True
O14965,O15360,0.0,8.950239999999999,8.950239999999999,1.7092,0.0,2.416,18.4426,5.86,3994.33,3994.33,True,True
O14936,A6NI28,66.1952,13.23,66.1952,0.0,0.6153,2.416,9.4687,0.0,931.753,931.753,True,True
O15357,O15357,260.209,20.7326,260.209,2.4090000000000003,0.6153,2.416,0.0,0.0,931.842,931.842,True,True
O14734,O75381,1.8315,4.611190000000001,4.611190000000001,1.0145,0.0,1.5978,5.6875,105.17,4470.96,4470.96,True,True
A6NHA9,A6NM76,20.4939,0.0,20.4939,1.1877,5.2693,0.0,3.9008,5.86,2931.81,2931.81,True,True
O00255,O15357,0.0,13.0318,13.0318,0.0,0.0,2.416,5.6875,24.11,4317.38,4317.38,True,True
O14757,O14980,1.7387,6.98487,6.98487,4.0064,0.6153,2.013,45.2798,0.17,266.807,255553.0,True,True
O15085,O43639,38.5167,32.4208,38.5167,1.7951,0.6153,2.416,2.1077,5.86,1269.49,1269.49,True,True
O15084,O15111,99.2027,3.51,99.2027,2.0764,0.6153,2.416,3.9008,0.0,1194.46,1194.46,True,True
O14842,O00233,1.2142,6.7087,6.7087,1.1877,0.0,1.5978,1.5818,105.17,2117.93,2117.93,True,True
O43150,O43166,5.4987,14.3222,14.3222,0.0,0.0,2.416,2.7714,10.8,1035.69,1035.69,True,True
A4D2G3,O43749,66.1952,0.0,66.1952,1.1877,5.2693,2.416,3.9008,5.86,22878.9,22878.9,True,True
O15232,O60939,169.09799999999998,0.0,169.09799999999998,0.0,0.0,2.416,2.1077,0.0,861.08,861.08,True,True
O43310,O60841,1.4777,3.84,3.84,0.0,0.0,2.013,1.1757,69.61,632.62,632.62,True,True
A6NI72,O15350,25.2364,12.1604,25.2364,2.4090000000000003,0.0,2.416,1.1757,5.86,1011.94,1011.94,True,True
A6NL08,A6NL08,1652.32,0.0,1652.32,1.3730000000000002,5.2693,0.0,0.0,0.0,11954.1,11954.1,True,True
O00470,O60902,253.71599999999998,0.0,253.71599999999998,0.0,0.0,2.013,1.5818,0.89,719.008,719.008,True,True
O15117,O14492,30.3442,30.4501,30.4501,3.7695,0.0,2.416,1.5818,2.07,908.0110000000001,908.0110000000001,True,True
O14744,O00567,6.0007,0.0,6.0007,2.0764,0.0,2.416,45.2798,10.8,14721.0,14721.0,True,True
O15067,O75385,2.4771,8.9,8.9,21.3884,3.1392,2.013,0.8888,0.0,1069.14,1069.14,True,True
A6NK75,A6NJL1,99.2027,0.0,99.2027,0.0,5.052,1.5978,0.8888,0.0,711.727,711.727,True,True
O00425,O43324,7.7952,0.0,7.7952,1.2535,0.0,2.416,5.6875,5.86,786.806,786.806,True,True
